year,state,industry,nsva,industry_startups,industry_share,industry_cagr_3y,startup_cagr_3y,economic_strength_score,industry_growth_score,startup_momentum_score,underpenetration_score,industry_presence_score,balanced_opportunity_score,growth_opportunity_score,market entry_opportunity_score,balanced_rank,growth_rank,market entry_rank,opportunity_tier,key_drivers,top_drivers,weakest_dimensions,best_strategy,business_recommendation,ml_growth_probability,ml_high_growth_prediction,ml_growth_category
2025,Uttarakhand,Green Technology,293455.0,8.0,0.030188679245283,25.99210498948732,3.938861869606192,15.38,100.0,61.54,31.75,100.0,61.73,68.27,50.29,4.0,1.0,8.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Economic Strength, Underpenetration.",51.7,1.0,Moderate
2025,Uttarakhand,Healthcare & Lifesciences,293455.0,27.0,0.1018867924528302,-1.2049365987475746,3.938861869606192,21.43,46.15,57.14,13.48,85.71,44.78,43.85,33.99,8.0,8.0,10.0,Moderate Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Underpenetration, Economic Strength",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Startup Momentum; constraints: Underpenetration, Economic Strength.",58.95,1.0,Moderate
2025,Uttarakhand,Human Resources,293455.0,7.0,0.0264150943396226,20.507113208761503,3.938861869606192,15.38,84.62,61.54,34.37,76.92,54.57,61.11,45.7,5.0,5.0,10.0,Moderate Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Economic Strength, Underpenetration.",51.37,1.0,Moderate
2025,Uttarakhand,IT Services,293455.0,17.0,0.0641509433962264,4.260360145884445,3.938861869606192,15.38,61.54,61.54,19.76,7.69,33.18,43.18,29.78,13.0,7.0,12.0,Lower Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Industry Presence, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Startup Momentum; constraints: Industry Presence, Economic Strength.",65.82,1.0,High
2025,Uttarakhand,Logistics,293455.0,3.0,0.0113207547169811,44.22495703074083,3.938861869606192,15.38,91.67,61.54,44.37,69.23,56.44,64.8,49.34,7.0,3.0,9.0,Moderate Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Economic Strength, Underpenetration.",56.1,1.0,Moderate
2025,Uttarakhand,Marketing,293455.0,4.0,0.0150943396226415,-7.168223327744416,3.938861869606192,15.38,53.85,61.54,41.02,84.62,51.28,52.44,42.31,8.0,8.0,11.0,Moderate Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Presence, Startup Momentum. Potential constraints: Economic Strength, Underpenetration.",69.91,1.0,High
2025,Uttarakhand,Media & Entertainment,293455.0,3.0,0.0113207547169811,14.471424255333186,3.938861869606192,15.38,61.54,61.54,44.37,38.46,44.26,51.18,40.23,10.0,7.0,12.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Startup Momentum; constraints: Economic Strength, Industry Presence.",63.36,1.0,High
2025,Uttarakhand,Non- Renewable Energy,293455.0,1.0,0.0037735849056603,-30.663872564936533,3.938861869606192,8.33,75.0,66.67,54.32,58.33,52.53,60.45,46.3,7.0,6.0,11.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Economic Strength, Underpenetration.",78.13,1.0,Very High
2025,Uttarakhand,Other Specialty Retailers,293455.0,2.0,0.0075471698113207,25.99210498948732,3.938861869606192,15.38,23.08,61.54,48.85,15.38,32.85,36.31,31.58,13.0,13.0,13.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Economic Strength, Industry Presence.",67.83,1.0,High
2025,Uttarakhand,Pets & Animals,293455.0,1.0,0.0037735849056603,,3.938861869606192,23.08,,61.54,54.32,69.23,,,,,,,Lower Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Economic Strength, Underpenetration",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Startup Momentum; constraints: Economic Strength, Underpenetration.",,,
2025,Uttarakhand,Professional & Commercial Services,293455.0,9.0,0.0339622641509433,4.0041911525952045,3.938861869606192,15.38,61.54,61.54,29.85,38.46,41.35,48.28,35.88,11.0,6.0,12.0,Lower Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Startup Momentum; constraints: Economic Strength, Underpenetration.",65.18,1.0,High
2025,Uttarakhand,Real Estate,293455.0,1.0,0.0037735849056603,0.0,3.938861869606192,15.38,23.08,61.54,54.32,7.69,32.4,36.63,32.45,13.0,12.0,13.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Presence, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Industry Presence, Economic Strength.",73.42,1.0,High
2025,Uttarakhand,Renewable Energy,293455.0,6.0,0.0226415094339622,25.99210498948732,3.938861869606192,15.38,92.31,61.54,36.73,15.38,44.27,58.11,41.79,10.0,4.0,9.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Startup Momentum; constraints: Economic Strength, Industry Presence.",59.14,1.0,Moderate
2025,Uttarakhand,Retail,293455.0,7.0,0.0264150943396226,32.63524026321307,3.938861869606192,15.38,92.31,61.54,34.37,92.31,59.18,65.34,48.77,3.0,3.0,8.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Economic Strength, Underpenetration.",48.9,0.0,Moderate
2025,Uttarakhand,Robotics,293455.0,1.0,0.0037735849056603,0.0,3.938861869606192,8.33,54.17,66.67,54.32,41.67,45.03,51.49,40.46,11.0,6.0,11.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Economic Strength, Industry Presence.",73.42,1.0,High
2025,Uttarakhand,Security Solutions,293455.0,3.0,0.0113207547169811,44.22495703074083,3.938861869606192,15.38,100.0,61.54,44.37,69.23,58.1,67.72,51.0,4.0,2.0,10.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Economic Strength, Underpenetration.",56.1,1.0,Moderate
2025,Uttarakhand,Social Impact,293455.0,4.0,0.0150943396226415,58.74010519681994,3.938861869606192,21.43,92.31,57.14,41.02,78.57,58.09,64.8,50.77,6.0,2.0,9.0,Moderate Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Economic Strength, Underpenetration.",52.69,1.0,Moderate
2025,Uttarakhand,Social Network,293455.0,1.0,0.0037735849056603,-20.62994740159002,3.938861869606192,16.67,40.91,58.33,54.32,75.0,49.05,48.93,42.81,10.0,10.0,11.0,Lower Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Economic Strength, Industry Growth",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Startup Momentum; constraints: Economic Strength, Industry Growth.",79.41,1.0,Very High
2025,Uttarakhand,Sports,293455.0,3.0,0.0113207547169811,,3.938861869606192,16.67,,58.33,44.37,91.67,,,,,,,Lower Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Economic Strength, Underpenetration",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Startup Momentum; constraints: Economic Strength, Underpenetration.",,,
2025,Uttarakhand,Technology Hardware,293455.0,4.0,0.0150943396226415,-23.685717163111207,3.938861869606192,15.38,7.69,61.54,41.02,23.08,29.74,30.13,26.92,13.0,13.0,13.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Growth, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Industry Growth, Economic Strength.",67.83,1.0,High
2025,Uttarakhand,Telecommunication & Networking,293455.0,1.0,0.0037735849056603,-20.62994740159002,3.938861869606192,15.38,23.08,61.54,54.32,23.08,35.48,38.17,33.99,13.0,13.0,13.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Economic Strength, Industry Growth",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Economic Strength, Industry Growth.",79.41,1.0,Very High
2025,Uttarakhand,Textiles & Apparel,293455.0,7.0,0.0264150943396226,32.63524026321307,3.938861869606192,15.38,100.0,61.54,34.37,84.62,59.18,67.26,49.54,4.0,2.0,8.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Economic Strength, Underpenetration.",48.9,0.0,Moderate
2025,Uttarakhand,Toys and Games,293455.0,1.0,0.0037735849056603,,3.938861869606192,16.67,,58.33,54.32,33.33,,,,,,,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Economic Strength, Industry Presence",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Economic Strength, Industry Presence.",,,
2025,Uttarakhand,Transportation & Storage,293455.0,1.0,0.0037735849056603,-20.62994740159002,3.938861869606192,8.33,16.67,66.67,54.32,8.33,30.86,35.03,29.63,11.0,11.0,11.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Economic Strength, Industry Presence.",79.41,1.0,Very High
2025,Uttarakhand,Travel & Tourism,293455.0,20.0,0.0754716981132075,15.441567326431937,3.938861869606192,21.43,69.23,57.14,17.14,100.0,52.99,54.09,41.13,5.0,6.0,11.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Underpenetration, Economic Strength.",52.77,1.0,Moderate
2025,Uttarakhand,Waste Management,293455.0,4.0,0.0150943396226415,-7.168223327744416,3.938861869606192,21.43,7.69,57.14,41.02,57.14,36.89,33.04,31.7,13.0,13.0,13.0,Lower Opportunity,"Startup Momentum, Industry Presence","Startup Momentum, Industry Presence","Industry Growth, Economic Strength",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Industry Presence; constraints: Industry Growth, Economic Strength.",69.91,1.0,High
2025,West Bengal,AI,1662856.0,23.0,0.0254143646408839,48.66540968452309,-3.3369963801700986,69.23,30.77,7.69,46.31,30.77,36.96,31.96,44.66,12.0,13.0,8.0,Lower Opportunity,"Economic Strength, Underpenetration","Economic Strength, Underpenetration","Startup Momentum, Industry Growth",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Economic Strength, Underpenetration; constraints: Startup Momentum, Industry Growth.",36.79,0.0,Low
2025,West Bengal,AR VR (Augmented + Virtual Reality),1662856.0,2.0,0.0022099447513812,-20.62994740159002,-3.3369963801700986,60.0,35.0,10.0,80.1,30.0,43.02,39.77,53.03,9.0,8.0,9.0,Lower Opportunity,"Underpenetration, Economic Strength","Underpenetration, Economic Strength","Startup Momentum, Industry Presence",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Economic Strength; constraints: Startup Momentum, Industry Presence.",77.13,1.0,Very High
2025,West Bengal,Advertising,1662856.0,7.0,0.0077348066298342,20.507113208761503,-3.3369963801700986,66.67,83.33,8.33,65.63,75.0,59.79,58.54,64.69,5.0,5.0,2.0,Moderate Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Startup Momentum, Underpenetration",Market Entry,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Startup Momentum, Underpenetration.",55.62,1.0,Moderate
2025,West Bengal,Aeronautics Aerospace & Defence,1662856.0,8.0,0.0088397790055248,10.064241629820891,-3.3369963801700986,66.67,83.33,8.33,63.0,58.33,55.93,56.35,62.23,6.0,5.0,4.0,Moderate Opportunity,"Industry Growth, Economic Strength","Industry Growth, Economic Strength","Startup Momentum, Industry Presence",Market Entry,"Moderate market opportunity with strength in Industry Growth, Economic Strength. Potential constraints: Startup Momentum, Industry Presence.",63.69,1.0,High
2025,West Bengal,Agriculture,1662856.0,56.0,0.061878453038674,6.776758314981257,-3.3369963801700986,71.43,64.29,7.14,37.27,21.43,40.31,41.03,48.32,12.0,9.0,7.0,Lower Opportunity,"Economic Strength, Industry Growth","Economic Strength, Industry Growth","Startup Momentum, Industry Presence",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Economic Strength, Industry Growth; constraints: Startup Momentum, Industry Presence.",60.9,1.0,High
2025,West Bengal,Analytics,1662856.0,3.0,0.0033149171270718,-15.65673346982508,-3.3369963801700986,60.0,33.33,10.0,75.62,40.0,43.79,39.29,52.35,8.0,8.0,7.0,Moderate Opportunity,"Underpenetration, Economic Strength","Underpenetration, Economic Strength","Startup Momentum, Industry Growth",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Economic Strength; constraints: Startup Momentum, Industry Growth.",72.4,1.0,High
2025,West Bengal,Architecture Interior Design,1662856.0,8.0,0.0088397790055248,4.551591714942038,-3.3369963801700986,66.67,58.33,8.33,63.0,91.67,57.6,50.93,60.57,7.0,8.0,4.0,Moderate Opportunity,"Industry Presence, Economic Strength","Industry Presence, Economic Strength","Startup Momentum, Industry Growth",Market Entry,"Moderate market opportunity with strength in Industry Presence, Economic Strength. Potential constraints: Startup Momentum, Industry Growth.",65.8,1.0,High
2025,West Bengal,Art & Photography,1662856.0,1.0,0.0011049723756906,-50.0,-3.3369963801700986,63.64,10.0,9.09,85.57,18.18,37.3,31.07,49.49,10.0,10.0,8.0,Lower Opportunity,"Underpenetration, Economic Strength","Underpenetration, Economic Strength","Startup Momentum, Industry Growth",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Underpenetration, Economic Strength; constraints: Startup Momentum, Industry Growth.",73.28,1.0,High
